Team1ID,Team2ID,Outcome
1157_2007,1460_2007,True
1163_2007,1279_2007,True
1294_2007,1176_2007,False
1191_2007,1138_2007,True
1146_2007,1193_2007,False
1309_2007,1199_2007,False
1132_2007,1202_2007,False
1445_2007,1209_2007,False
1427_2007,1211_2007,False
1333_2007,1218_2007,False
1228_2007,1197_2007,True
1152_2007,1231_2007,False
1236_2007,1232_2007,False
1235_2007,1313_2007,True
1406_2007,1242_2007,False
1256_2007,1249_2007,False
1357_2007,1250_2007,False
1261_2007,1419_2007,True
1194_2007,1265_2007,False
1269_2007,1318_2007,True
1172_2007,1281_2007,False
1175_2007,1283_2007,False
1225_2007,1286_2007,False
1392_2007,1298_2007,False
1205_2007,1314_2007,False
1454_2007,1320_2007,False
1323_2007,1154_2007,True
1463_2007,1325_2007,False
1358_2007,1329_2007,False
1330_2007,1207_2007,True
1324_2007,1338_2007,False
1413_2007,1339_2007,False
1147_2007,1348_2007,False
1293_2007,1356_2007,False
1376_2007,1252_2007,True
1386_2007,1137_2007,True
1397_2007,1164_2007,True
1387_2007,1401_2007,False
1179_2007,1407_2007,False
1451_2007,1429_2007,False
1288_2007,1438_2007,False
1443_2007,1398_2007,True
1170_2007,1449_2007,False
1458_2007,1380_2007,True
1437_2007,1462_2007,False
1104_2007,1462_2007,True
1259_2007,1110_2007,False
1404_2007,1117_2007,False
1124_2007,1411_2007,True
1127_2007,1291_2007,True
1365_2007,1143_2007,False
1423_2007,1144_2007,False
1158_2007,1292_2007,True
1161_2007,1129_2007,True
1181_2007,1102_2007,True
1210_2007,1345_2007,True
1229_2007,1169_2007,True
1177_2007,1246_2007,False
1360_2007,1260_2007,False
1403_2007,1266_2007,False
1457_2007,1268_2007,False
1272_2007,1328_2007,True
1182_2007,1296_2007,False
1326_2007,1362_2007,True
1349_2007,1332_2007,False
1255_2007,1350_2007,False
1382_2007,1384_2007,False
1284_2007,1394_2007,False
1405_2007,1433_2007,True
1437_2007,1234_2007,True
1444_2007,1178_2007,True
1447_2007,1456_2007,False
1403_2007,1102_2007,False
1363_2007,1113_2007,False
1197_2007,1133_2007,False
1233_2007,1138_2007,False
1151_2007,1123_2007,True
1280_2007,1155_2007,False
1160_2007,1428_2007,True
1162_2007,1254_2007,True
1164_2007,1445_2007,True
1119_2007,1165_2007,False
1463_2007,1173_2007,False
1453_2007,1183_2007,False
1192_2007,1389_2007,True
1341_2007,1196_2007,False
1201_2007,1115_2007,True
1244_2007,1203_2007,False
1206_2007,1214_2007,True
1208_2007,1354_2007,True
1209_2007,1106_2007,True
1210_2007,1272_2007,True
1221_2007,1217_2007,True
1228_2007,1366_2007,True
1278_2007,1235_2007,False
1442_2007,1236_2007,False
1353_2007,1238_2007,False
1398_2007,1242_2007,False
1396_2007,1245_2007,False
1247_2007,1224_2007,True
1266_2007,1181_2007,True
1227_2007,1275_2007,False
1436_2007,1277_2007,False
1190_2007,1287_2007,False
1271_2007,1298_2007,False
1301_2007,1434_2007,True
1305_2007,1414_2007,True
1307_2007,1243_2007,True
1317_2007,1409_2007,True
1318_2007,1131_2007,True
1321_2007,1135_2007,True
1329_2007,1380_2007,True
1418_2007,1331_2007,False
1180_2007,1335_2007,False
1137_2007,1336_2007,False
1328_2007,1345_2007,False
1351_2007,1174_2007,True
1306_2007,1352_2007,False
1357_2007,1107_2007,True
1415_2007,1361_2007,False
1337_2007,1364_2007,False
1198_2007,1378_2007,False
1388_2007,1395_2007,True
1311_2007,1400_2007,False
1416_2007,1126_2007,True
1417_2007,1246_2007,True
1420_2007,1248_2007,True
1422_2007,1205_2007,True
1154_2007,1425_2007,False
1410_2007,1426_2007,False
1406_2007,1443_2007,False
1435_2007,1448_2007,False
1226_2007,1450_2007,False
1458_2007,1175_2007,True
1153_2007,1459_2007,False
1102_2007,1347_2007,True
1359_2007,1112_2007,False
1402_2007,1114_2007,False
1139_2007,1397_2007,True
1339_2007,1140_2007,False
1143_2007,1267_2007,True
1145_2007,1159_2007,True
1152_2007,1460_2007,True
1168_2007,1427_2007,True
1194_2007,1316_2007,True
1207_2007,1193_2007,True
1314_2007,1211_2007,False
1212_2007,1222_2007,False
1440_2007,1241_2007,False
1270_2007,1256_2007,False
1269_2007,1383_2007,True
1246_2007,1272_2007,False
1464_2007,1276_2007,False
1399_2007,1279_2007,False
1146_2007,1290_2007,False
1202_2007,1295_2007,False
1309_2007,1249_2007,True
1324_2007,1182_2007,True
1334_2007,1282_2007,True
1264_2007,1343_2007,False
1130_2007,1344_2007,False
1177_2007,1345_2007,False
1250_2007,1346_2007,False
1171_2007,1373_2007,False
1374_2007,1419_2007,True
1381_2007,1225_2007,True
1150_2007,1393_2007,False
1412_2007,1461_2007,True
1417_2007,1210_2007,True
1421_2007,1438_2007,False
1355_2007,1454_2007,False
1356_2007,1116_2007,False
1220_2007,1218_2007,False
1265_2007,1278_2007,True
1444_2007,1439_2007,True
1285_2007,1452_2007,False
1265_2007,1116_2007,False
1353_2007,1133_2007,False
1211_2007,1139_2007,False
1140_2007,1381_2007,True
1218_2007,1143_2007,False
1149_2007,1155_2007,False
1418_2007,1168_2007,False
1257_2007,1173_2007,False
1175_2007,1380_2007,True
1196_2007,1443_2007,True
1208_2007,1105_2007,True
1267_2007,1220_2007,False
1197_2007,1227_2007,False
1275_2007,1228_2007,False
1366_2007,1238_2007,False
1123_2007,1242_2007,False
1334_2007,1258_2007,False
1268_2007,1219_2007,True
1311_2007,1279_2007,False
1283_2007,1458_2007,True
1205_2007,1301_2007,False
1397_2007,1314_2007,False
1320_2007,1355_2007,True
1326_2007,1464_2007,True
1120_2007,1329_2007,False
1333_2007,1294_2007,True
1199_2007,1338_2007,False
1278_2007,1356_2007,False
1358_2007,1190_2007,True
1415_2007,1369_2007,False
1212_2007,1395_2007,False
1398_2007,1341_2007,True
1151_2007,1406_2007,False
1253_2007,1425_2007,False
1285_2007,1439_2007,False
1186_2007,1449_2007,False
1444_2007,1452_2007,False
1103_2007,1310_2007,True
1411_2007,1104_2007,False
1113_2007,1234_2007,True
1114_2007,1404_2007,True
1122_2007,1117_2007,False
1135_2007,1119_2007,False
1127_2007,1165_2007,True
1348_2007,1130_2007,False
1264_2007,1131_2007,False
1375_2007,1132_2007,False
1137_2007,1463_2007,True
1245_2007,1139_2007,False
1143_2007,1258_2007,True
1209_2007,1150_2007,False
1151_2007,1341_2007,True
1141_2007,1153_2007,False
1166_2007,1206_2007,True
1413_2007,1170_2007,False
1172_2007,1181_2007,False
1184_2007,1421_2007,True
1190_2007,1380_2007,True
1197_2007,1366_2007,True
1244_2007,1198_2007,False
1445_2007,1204_2007,False
1216_2007,1171_2007,True
1250_2007,1217_2007,False
1218_2007,1334_2007,True
1456_2007,1221_2007,False
1224_2007,1440_2007,True
1228_2007,1133_2007,True
1385_2007,1229_2007,False
1408_2007,1232_2007,False
1236_2007,1237_2007,False
1238_2007,1227_2007,True
1354_2007,1239_2007,False
1459_2007,1241_2007,False
1196_2007,1242_2007,False
1243_2007,1164_2007,True
1247_2007,1384_2007,True
1193_2007,1260_2007,False
1269_2007,1240_2007,True
1248_2007,1274_2007,False
1275_2007,1353_2007,True
1420_2007,1276_2007,False
1277_2007,1324_2007,True
1281_2007,1372_2007,True
1267_2007,1282_2007,False
1284_2007,1389_2007,True
1183_2007,1293_2007,False
1295_2007,1453_2007,True
1182_2007,1296_2007,False
1365_2007,1305_2007,False
1317_2007,1402_2007,True
1319_2007,1290_2007,True
1316_2007,1321_2007,False
1309_2007,1322_2007,False
1329_2007,1283_2007,True
1350_2007,1330_2007,False
1386_2007,1336_2007,False
1347_2007,1144_2007,True
1318_2007,1351_2007,False
1358_2007,1175_2007,True
1364_2007,1361_2007,False
1371_2007,1288_2007,True
1382_2007,1148_2007,True
1222_2007,1387_2007,False
1390_2007,1176_2007,True
1162_2007,1392_2007,False
1145_2007,1393_2007,False
1178_2007,1394_2007,False
1406_2007,1398_2007,False
1401_2007,1226_2007,True
1431_2007,1403_2007,False
1368_2007,1407_2007,False
1169_2007,1409_2007,False
1337_2007,1414_2007,False
1362_2007,1424_2007,False
1428_2007,1349_2007,True
1429_2007,1451_2007,True
1430_2007,1442_2007,True
1433_2007,1214_2007,True
1189_2007,1435_2007,False
1436_2007,1447_2007,True
1298_2007,1437_2007,False
1443_2007,1123_2007,True
1448_2007,1111_2007,True
1129_2007,1450_2007,False
1455_2007,1261_2007,True
1458_2007,1120_2007,True
1110_2007,1462_2007,False
1116_2007,1452_2007,True
1388_2007,1142_2007,False
1174_2007,1156_2007,False
1423_2007,1158_2007,False
1163_2007,1107_2007,True
1200_2007,1383_2007,True
1211_2007,1225_2007,True
1444_2007,1265_2007,False
1278_2007,1285_2007,False
1346_2007,1306_2007,False
1286_2007,1333_2007,False
1344_2007,1203_2007,True
1263_2007,1352_2007,False
1439_2007,1356_2007,False
1454_2007,1399_2007,False
1360_2007,1427_2007,False
1438_2007,1271_2007,True
1461_2007,1160_2007,True
1106_2007,1407_2007,True
1110_2007,1291_2007,True
1111_2007,1144_2007,True
1108_2007,1124_2007,False
1396_2007,1138_2007,False
1159_2007,1127_2007,True
1168_2007,1186_2007,False
1191_2007,1369_2007,True
1273_2007,1204_2007,False
1206_2007,1198_2007,True
1207_2007,1123_2007,True
1224_2007,1384_2007,True
1252_2007,1445_2007,True
1434_2007,1266_2007,False
1281_2007,1164_2007,True
1125_2007,1292_2007,False
1276_2007,1301_2007,False
1304_2007,1115_2007,True
1323_2007,1250_2007,True
1340_2007,1339_2007,True
1351_2007,1180_2007,True
1117_2007,1355_2007,False
1319_2007,1362_2007,False
1363_2007,1365_2007,False
1389_2007,1371_2007,False
1373_2007,1312_2007,True
1154_2007,1376_2007,False
1378_2007,1391_2007,True
1381_2007,1176_2007,True
1131_2007,1386_2007,False
1221_2007,1393_2007,False
1418_2007,1397_2007,False
1401_2007,1114_2007,True
1410_2007,1426_2007,True
1416_2007,1239_2007,True
1420_2007,1288_2007,True
1422_2007,1459_2007,True
1419_2007,1104_2007,False
1424_2007,1112_2007,False
1294_2007,1113_2007,False
1440_2007,1119_2007,False
1120_2007,1311_2007,True
1135_2007,1447_2007,True
1464_2007,1145_2007,False
1173_2007,1354_2007,True
1181_2007,1231_2007,True
1241_2007,1184_2007,False
1380_2007,1196_2007,False
1202_2007,1435_2007,True
1210_2007,1336_2007,True
1216_2007,1165_2007,True
1227_2007,1293_2007,True
1368_2007,1238_2007,False
1242_2007,1171_2007,True
1246_2007,1158_2007,True
1268_2007,1228_2007,True
1366_2007,1269_2007,False
1271_2007,1392_2007,True
1298_2007,1456_2007,True
1255_2007,1299_2007,False
1308_2007,1307_2007,False
1214_2007,1313_2007,False
1321_2007,1274_2007,True
1322_2007,1147_2007,True
1335_2007,1284_2007,True
1343_2007,1248_2007,True
1162_2007,1344_2007,False
1233_2007,1348_2007,False
1325_2007,1359_2007,False
1385_2007,1254_2007,True
1413_2007,1390_2007,False
1411_2007,1400_2007,False
1409_2007,1331_2007,True
1417_2007,1253_2007,True
1290_2007,1425_2007,False
1433_2007,1189_2007,True
1443_2007,1412_2007,True
1453_2007,1192_2007,True
1458_2007,1199_2007,True
1448_2007,1102_2007,False
1110_2007,1312_2007,True
1124_2007,1212_2007,True
1140_2007,1129_2007,False
1277_2007,1130_2007,False
1137_2007,1384_2007,True
1139_2007,1434_2007,True
1454_2007,1141_2007,False
1243_2007,1143_2007,False
1148_2007,1383_2007,True
1152_2007,1431_2007,True
1324_2007,1153_2007,False
1155_2007,1278_2007,True
1245_2007,1156_2007,False
1346_2007,1159_2007,False
1161_2007,1176_2007,True
1163_2007,1357_2007,True
1115_2007,1166_2007,False
1185_2007,1178_2007,False
1180_2007,1405_2007,True
1404_2007,1191_2007,False
1201_2007,1286_2007,True
1306_2007,1217_2007,False
1373_2007,1220_2007,False
1463_2007,1221_2007,False
1341_2007,1222_2007,False
1170_2007,1229_2007,False
1236_2007,1369_2007,True
1258_2007,1364_2007,True
1174_2007,1259_2007,False
1261_2007,1270_2007,True
1263_2007,1291_2007,True
1330_2007,1265_2007,False
1267_2007,1287_2007,True
1117_2007,1272_2007,False
1280_2007,1150_2007,True
1304_2007,1317_2007,True
1418_2007,1305_2007,False
1382_2007,1310_2007,False
1326_2007,1314_2007,False
1320_2007,1235_2007,True
1445_2007,1323_2007,False
1329_2007,1394_2007,True
1332_2007,1207_2007,True
1362_2007,1334_2007,False
1352_2007,1338_2007,False
1345_2007,1438_2007,True
1347_2007,1350_2007,True
1256_2007,1356_2007,False
1361_2007,1360_2007,True
1365_2007,1218_2007,True
1381_2007,1430_2007,True
1387_2007,1260_2007,True
1388_2007,1363_2007,True
1353_2007,1396_2007,False
1399_2007,1133_2007,True
1108_2007,1402_2007,False
1403_2007,1395_2007,True
1423_2007,1160_2007,True
1428_2007,1451_2007,True
1429_2007,1355_2007,True
1234_2007,1439_2007,False
1459_2007,1441_2007,False
1449_2007,1225_2007,True
1450_2007,1339_2007,True
1455_2007,1282_2007,True
1275_2007,1462_2007,False
1120_2007,1419_2007,True
1125_2007,1316_2007,True
1147_2007,1114_2007,True
1158_2007,1149_2007,False
1273_2007,1190_2007,False
1200_2007,1264_2007,True
1209_2007,1366_2007,True
1211_2007,1340_2007,True
1214_2007,1422_2007,True
1254_2007,1216_2007,False
1252_2007,1239_2007,True
1309_2007,1279_2007,False
1116_2007,1281_2007,False
1106_2007,1283_2007,False
1284_2007,1351_2007,True
1232_2007,1292_2007,False
1379_2007,1358_2007,True
1244_2007,1391_2007,False
1437_2007,1392_2007,True
1247_2007,1164_2007,False
1440_2007,1165_2007,False
1189_2007,1172_2007,False
1410_2007,1234_2007,False
1312_2007,1263_2007,False
1322_2007,1266_2007,False
1295_2007,1343_2007,True
1255_2007,1298_2007,False
1152_2007,1308_2007,False
1362_2007,1368_2007,True
1106_2007,1365_2007,False
1372_2007,1380_2007,True
1385_2007,1420_2007,True
1293_2007,1397_2007,False
1406_2007,1436_2007,True
1249_2007,1409_2007,False
1456_2007,1240_2007,True
1236_2007,1102_2007,False
1103_2007,1331_2007,True
1398_2007,1104_2007,False
1111_2007,1158_2007,True
1112_2007,1228_2007,True
1282_2007,1116_2007,False
1119_2007,1154_2007,True
1122_2007,1399_2007,True
1232_2007,1123_2007,False
1402_2007,1124_2007,False
1125_2007,1239_2007,True
1269_2007,1130_2007,False
1382_2007,1131_2007,False
1407_2007,1132_2007,False
1135_2007,1346_2007,True
1310_2007,1138_2007,False
1139_2007,1156_2007,True
1140_2007,1451_2007,True
1311_2007,1147_2007,False
1376_2007,1155_2007,False
1294_2007,1160_2007,False
1161_2007,1243_2007,True
1357_2007,1162_2007,False
1427_2007,1168_2007,False
1221_2007,1173_2007,False
1177_2007,1242_2007,True
1180_2007,1386_2007,True
1207_2007,1181_2007,False
1183_2007,1117_2007,True
1190_2007,1391_2007,True
1192_2007,1145_2007,True
1383_2007,1193_2007,False
1194_2007,1313_2007,True
1197_2007,1126_2007,True
1333_2007,1201_2007,False
1445_2007,1204_2007,False
1448_2007,1208_2007,False
1211_2007,1400_2007,True
1217_2007,1159_2007,True
1220_2007,1209_2007,True
1224_2007,1214_2007,True
1464_2007,1227_2007,False
1426_2007,1229_2007,False
1150_2007,1231_2007,False
1234_2007,1164_2007,True
1440_2007,1240_2007,False
1410_2007,1247_2007,False
1389_2007,1248_2007,False
1250_2007,1148_2007,True
1187_2007,1251_2007,False
1316_2007,1252_2007,False
1306_2007,1254_2007,False
1170_2007,1257_2007,False
1291_2007,1259_2007,False
1260_2007,1453_2007,True
1261_2007,1408_2007,True
1350_2007,1265_2007,False
1290_2007,1270_2007,False
1272_2007,1264_2007,True
1273_2007,1244_2007,True
1459_2007,1276_2007,False
1113_2007,1278_2007,False
1394_2007,1280_2007,False
1283_2007,1365_2007,True
1442_2007,1287_2007,False
1266_2007,1295_2007,False
1308_2007,1362_2007,True
1246_2007,1314_2007,False
1318_2007,1423_2007,True
1320_2007,1137_2007,True
1454_2007,1324_2007,False
1267_2007,1325_2007,False
1434_2007,1326_2007,False
1328_2007,1395_2007,True
1329_2007,1337_2007,True
1330_2007,1241_2007,True
1288_2007,1336_2007,False
1430_2007,1340_2007,False
1343_2007,1322_2007,True
1344_2007,1348_2007,True
1345_2007,1175_2007,True
1127_2007,1351_2007,False
1182_2007,1352_2007,False
1304_2007,1353_2007,False
1299_2007,1354_2007,False
1387_2007,1356_2007,False
1358_2007,1108_2007,True
1141_2007,1360_2007,False
1339_2007,1364_2007,False
1368_2007,1152_2007,True
1404_2007,1369_2007,False
1388_2007,1371_2007,False
1373_2007,1107_2007,True
1375_2007,1359_2007,True
1366_2007,1379_2007,False
1381_2007,1225_2007,True
1253_2007,1396_2007,False
1334_2007,1401_2007,False
1153_2007,1412_2007,False
1238_2007,1413_2007,False
1418_2007,1256_2007,True
1202_2007,1421_2007,False
1319_2007,1424_2007,False
1425_2007,1258_2007,True
1428_2007,1450_2007,True
1429_2007,1226_2007,True
1222_2007,1433_2007,False
1435_2007,1405_2007,True
1437_2007,1335_2007,True
1184_2007,1443_2007,False
1361_2007,1444_2007,False
1447_2007,1463_2007,True
1455_2007,1393_2007,True
1456_2007,1165_2007,True
1457_2007,1296_2007,True
1198_2007,1458_2007,False
1460_2007,1178_2007,True
1286_2007,1461_2007,False
1441_2007,1462_2007,False
1206_2007,1137_2007,False
1411_2007,1163_2007,False
1186_2007,1169_2007,False
1179_2007,1235_2007,True
1196_2007,1199_2007,False
1233_2007,1200_2007,False
1203_2007,1439_2007,True
1253_2007,1420_2007,True
1210_2007,1274_2007,False
1277_2007,1133_2007,True
1191_2007,1281_2007,False
1129_2007,1285_2007,False
1143_2007,1305_2007,False
1323_2007,1268_2007,True
1338_2007,1120_2007,True
1355_2007,1176_2007,True
1363_2007,1142_2007,True
1403_2007,1390_2007,False
1415_2007,1417_2007,False
1431_2007,1307_2007,True
1436_2007,1174_2007,True
1438_2007,1301_2007,True
1110_2007,1255_2007,True
1154_2007,1111_2007,False
1237_2007,1125_2007,False
1117_2007,1132_2007,False
1421_2007,1150_2007,False
1422_2007,1172_2007,False
1189_2007,1219_2007,False
1242_2007,1425_2007,True
1312_2007,1248_2007,False
1384_2007,1251_2007,False
1272_2007,1267_2007,True
1273_2007,1149_2007,True
1398_2007,1292_2007,False
1298_2007,1224_2007,True
1249_2007,1331_2007,False
1160_2007,1337_2007,False
1193_2007,1344_2007,False
1463_2007,1357_2007,False
1284_2007,1371_2007,False
1409_2007,1238_2007,True
1442_2007,1426_2007,True
1449_2007,1381_2007,True
1457_2007,1458_2007,False
1257_2007,1112_2007,False
1116_2007,1141_2007,True
1133_2007,1460_2007,True
1155_2007,1459_2007,True
1447_2007,1162_2007,False
1180_2007,1192_2007,True
1191_2007,1434_2007,True
1199_2007,1391_2007,True
1203_2007,1271_2007,True
1207_2007,1241_2007,True
1205_2007,1208_2007,False
1392_2007,1220_2007,False
1227_2007,1296_2007,True
1275_2007,1229_2007,False
1243_2007,1156_2007,True
1151_2007,1246_2007,False
1401_2007,1261_2007,False
1266_2007,1175_2007,True
1270_2007,1114_2007,True
1307_2007,1308_2007,False
1319_2007,1362_2007,True
1320_2007,1234_2007,True
1322_2007,1380_2007,True
1324_2007,1185_2007,True
1393_2007,1329_2007,False
1260_2007,1345_2007,False
1348_2007,1135_2007,True
1378_2007,1350_2007,False
1158_2007,1376_2007,False
1383_2007,1385_2007,False
1444_2007,1396_2007,False
1456_2007,1406_2007,False
1278_2007,1412_2007,False
1168_2007,1417_2007,False
1187_2007,1423_2007,False
1218_2007,1424_2007,False
1430_2007,1282_2007,True
1190_2007,1435_2007,False
1211_2007,1450_2007,False
1451_2007,1339_2007,True
1462_2007,1178_2007,True
1410_2007,1102_2007,False
1103_2007,1127_2007,True
1110_2007,1224_2007,True
1119_2007,1312_2007,True
1120_2007,1375_2007,True
1286_2007,1129_2007,False
1193_2007,1130_2007,False
1123_2007,1139_2007,False
1140_2007,1363_2007,True
1174_2007,1148_2007,False
1294_2007,1161_2007,False
1318_2007,1163_2007,False
1170_2007,1334_2007,True
1166_2007,1173_2007,False
1152_2007,1177_2007,False
1181_2007,1221_2007,True
1196_2007,1344_2007,True
1206_2007,1347_2007,True
1255_2007,1219_2007,False
1225_2007,1226_2007,False
1237_2007,1228_2007,False
1442_2007,1231_2007,False
1268_2007,1200_2007,True
1269_2007,1131_2007,True
1277_2007,1236_2007,True
1454_2007,1283_2007,False
1164_2007,1288_2007,False
1372_2007,1317_2007,False
1382_2007,1325_2007,False
1336_2007,1216_2007,True
1338_2007,1182_2007,True
1343_2007,1250_2007,True
1249_2007,1349_2007,False
1306_2007,1353_2007,False
1358_2007,1258_2007,True
1364_2007,1201_2007,True
1310_2007,1373_2007,False
1395_2007,1427_2007,True
1272_2007,1397_2007,False
1403_2007,1256_2007,True
1408_2007,1138_2007,True
1428_2007,1429_2007,False
1107_2007,1433_2007,False
1328_2007,1437_2007,False
1330_2007,1439_2007,False
1443_2007,1285_2007,True
1301_2007,1452_2007,False
1461_2007,1176_2007,True
1183_2007,1399_2007,True
1184_2007,1293_2007,True
1199_2007,1209_2007,True
1253_2007,1337_2007,True
1284_2007,1254_2007,False
1275_2007,1276_2007,False
1355_2007,1278_2007,False
1287_2007,1122_2007,True
1346_2007,1291_2007,False
1323_2007,1104_2007,True
1298_2007,1335_2007,False
1351_2007,1233_2007,True
1352_2007,1357_2007,False
1240_2007,1359_2007,False
1378_2007,1445_2007,True
1384_2007,1383_2007,True
1398_2007,1369_2007,True
1420_2007,1247_2007,True
1252_2007,1435_2007,False
1143_2007,1152_2007,True
1407_2007,1179_2007,False
1296_2007,1204_2007,False
1235_2007,1234_2007,False
1257_2007,1325_2007,True
1264_2007,1193_2007,True
1145_2007,1265_2007,False
1185_2007,1360_2007,False
1259_2007,1389_2007,False
1456_2007,1316_2007,True
1445_2007,1103_2007,False
1106_2007,1104_2007,False
1135_2007,1107_2007,False
1361_2007,1112_2007,False
1278_2007,1114_2007,False
1122_2007,1184_2007,True
1169_2007,1129_2007,False
1146_2007,1132_2007,True
1152_2007,1185_2007,True
1153_2007,1396_2007,True
1160_2007,1161_2007,False
1166_2007,1462_2007,True
1168_2007,1337_2007,True
1150_2007,1172_2007,False
1212_2007,1173_2007,False
1204_2007,1179_2007,False
1180_2007,1437_2007,True
1181_2007,1206_2007,True
1186_2007,1339_2007,True
1229_2007,1191_2007,False
1192_2007,1346_2007,True
1200_2007,1335_2007,True
1201_2007,1286_2007,True
1205_2007,1441_2007,True
1331_2007,1207_2007,False
1211_2007,1449_2007,True
1284_2007,1216_2007,False
1217_2007,1254_2007,True
1271_2007,1224_2007,False
1226_2007,1413_2007,True
1227_2007,1228_2007,False
1232_2007,1139_2007,True
1242_2007,1405_2007,True
1295_2007,1243_2007,False
1236_2007,1245_2007,False
1231_2007,1246_2007,False
1251_2007,1255_2007,True
1170_2007,1253_2007,False
1380_2007,1256_2007,False
1257_2007,1386_2007,True
1258_2007,1414_2007,True
1148_2007,1269_2007,False
1272_2007,1279_2007,True
1273_2007,1440_2007,True
1250_2007,1274_2007,False
1276_2007,1175_2007,True
1277_2007,1140_2007,True
1375_2007,1280_2007,False
1283_2007,1423_2007,True
1285_2007,1415_2007,True
1287_2007,1293_2007,False
1301_2007,1366_2007,True
1308_2007,1431_2007,True
1314_2007,1219_2007,True
1317_2007,1311_2007,True
1282_2007,1320_2007,False
1321_2007,1444_2007,True
1156_2007,1326_2007,False
1328_2007,1164_2007,True
1329_2007,1123_2007,True
1332_2007,1304_2007,True
1333_2007,1126_2007,True
1338_2007,1138_2007,True
1263_2007,1344_2007,False
1281_2007,1345_2007,False
1428_2007,1348_2007,False
1353_2007,1343_2007,True
1443_2007,1356_2007,False
1384_2007,1357_2007,False
1360_2007,1143_2007,True
1334_2007,1365_2007,False
1371_2007,1336_2007,True
1418_2007,1372_2007,False
1373_2007,1351_2007,True
1124_2007,1376_2007,False
1187_2007,1378_2007,False
1381_2007,1451_2007,True
1385_2007,1310_2007,True
1387_2007,1442_2007,True
1159_2007,1393_2007,False
1408_2007,1395_2007,False
1183_2007,1398_2007,False
1399_2007,1369_2007,True
1402_2007,1410_2007,True
1147_2007,1403_2007,False
1404_2007,1240_2007,True
1296_2007,1407_2007,False
1177_2007,1412_2007,False
1416_2007,1194_2007,True
1401_2007,1417_2007,False
1202_2007,1422_2007,False
1305_2007,1424_2007,False
1203_2007,1425_2007,False
1429_2007,1430_2007,True
1433_2007,1350_2007,True
1435_2007,1210_2007,True
1352_2007,1447_2007,False
1225_2007,1450_2007,False
1182_2007,1452_2007,False
1453_2007,1141_2007,True
1455_2007,1461_2007,True
1458_2007,1266_2007,True
1382_2007,1460_2007,False
1110_2007,1463_2007,False
1130_2007,1268_2007,True
1241_2007,1171_2007,False
1145_2007,1193_2007,False
1199_2007,1368_2007,True
1239_2007,1157_2007,True
1259_2007,1264_2007,True
1389_2007,1265_2007,False
1275_2007,1324_2007,True
1355_2007,1285_2007,False
1294_2007,1176_2007,True
1386_2007,1325_2007,False
1340_2007,1363_2007,True
1400_2007,1261_2007,True
1233_2007,1436_2007,False
1439_2007,1111_2007,True
1464_2007,1454_2007,True
1248_2007,1162_2007,False
1216_2007,1463_2007,True
1280_2007,1274_2007,True
1115_2007,1308_2007,False
1332_2007,1126_2007,True
1365_2007,1186_2007,True
1392_2007,1312_2007,True
1440_2007,1354_2007,True
1107_2007,1217_2007,True
1414_2007,1179_2007,False
1203_2007,1420_2007,True
1383_2007,1220_2007,False
1416_2007,1278_2007,False
1279_2007,1419_2007,True
1388_2007,1305_2007,False
1361_2007,1144_2007,True
1334_2007,1387_2007,False
1401_2007,1200_2007,True
1152_2007,1453_2007,False
1102_2007,1313_2007,True
1114_2007,1125_2007,False
1462_2007,1153_2007,False
1448_2007,1177_2007,False
1407_2007,1194_2007,False
1235_2007,1366_2007,True
1140_2007,1249_2007,False
1267_2007,1460_2007,True
1268_2007,1282_2007,True
1269_2007,1257_2007,True
1309_2007,1418_2007,True
1336_2007,1254_2007,True
1157_2007,1354_2007,False
1380_2007,1368_2007,False
1341_2007,1374_2007,False
1115_2007,1431_2007,False
1458_2007,1454_2007,True
1116_2007,1324_2007,True
1117_2007,1176_2007,True
1158_2007,1151_2007,True
1392_2007,1171_2007,False
1148_2007,1217_2007,False
1311_2007,1252_2007,False
1272_2007,1122_2007,True
1144_2007,1360_2007,False
1126_2007,1425_2007,False
1254_2007,1127_2007,False
1332_2007,1186_2007,True
1104_2007,1379_2007,True
1382_2007,1107_2007,False
1111_2007,1204_2007,True
1114_2007,1176_2007,True
1120_2007,1459_2007,True
1434_2007,1123_2007,False
1170_2007,1129_2007,False
1132_2007,1460_2007,True
1133_2007,1235_2007,True
1137_2007,1165_2007,True
1345_2007,1139_2007,False
1140_2007,1429_2007,True
1178_2007,1145_2007,False
1331_2007,1151_2007,False
1126_2007,1168_2007,False
1441_2007,1173_2007,False
1177_2007,1348_2007,True
1179_2007,1234_2007,True
1191_2007,1252_2007,True
1201_2007,1166_2007,True
1207_2007,1445_2007,True
1211_2007,1208_2007,False
1209_2007,1106_2007,True
1218_2007,1322_2007,True
1219_2007,1205_2007,True
1227_2007,1103_2007,True
1237_2007,1236_2007,True
1257_2007,1246_2007,False
1247_2007,1148_2007,True
1260_2007,1320_2007,True
1266_2007,1420_2007,True
1391_2007,1274_2007,False
1296_2007,1276_2007,False
1277_2007,1152_2007,True
1375_2007,1279_2007,False
1270_2007,1280_2007,False
1282_2007,1146_2007,True
1232_2007,1283_2007,False
1295_2007,1225_2007,True
1291_2007,1301_2007,False
1305_2007,1334_2007,True
1307_2007,1299_2007,True
1308_2007,1431_2007,True
1317_2007,1309_2007,False
1182_2007,1310_2007,False
1314_2007,1421_2007,True
